Protein_ID,Length,Mean_IUPred,Disorder_Fraction,Longest_IDR,Mean_IUPred_N50,Disorder_Fraction_N50,Longest_IDR_N50
XBmRNA9025|XBXL10_1g4823,278,0.3289646906474818,0.13309352517985612,14,0.41959125999999997,0.24,7
XBmRNA9499|XBXL10_1g5102,1027,0.4194050438169421,0.35345666991236613,140,0.16459449999999998,0.0,0
XBmRNA15662|XBXL10_1g8282,582,0.3636628745704463,0.140893470790378,14,0.38209235999999996,0.02,1
XBmRNA70721|XBXL10_1g37463,920,0.42999165760869584,0.2673913043478261,70,0.23312986000000002,0.0,0
XBmRNA20450|XBXL10_1g10870,561,0.37354295187165726,0.1836007130124777,41,0.3508791199999999,0.0,0
XBmRNA59075|XBXL10_1g31228,326,0.08829266257668715,0.0,0,0.19840466000000004,0.0,0
XBmRNA14313|XBXL10_1g7624,416,0.1574651418269231,0.0889423076923077,13,0.08818250000000001,0.0,0
XBmRNA63046|XBXL10_1g33414,1836,0.42252672494553317,0.3828976034858388,76,0.30731033999999996,0.16,6
XBmRNA3738|XBXL10_1g2052,285,0.3481522210526319,0.1824561403508772,24,0.43045662000000007,0.3,8
XBmRNA1942|XBXL10_1g1202,1108,0.4536502572202169,0.5090252707581228,72,0.08089070000000001,0.0,0
XBmRNA70386|XBXL10_1g37292,144,0.0072195972222222245,0.0,0,0.01062664,0.0,0
XBmRNA67784|XBXL10_1g35877,160,0.015988862500000003,0.0,0,0.027189600000000005,0.0,0
XBmRNA46519|XBXL10_1g24937,160,0.014050981250000002,0.0,0,0.03314202,0.0,0
XBmRNA42270|XBXL10_1g22679,160,0.01796051875,0.0,0,0.044361319999999996,0.0,0
XBmRNA37782|XBXL10_1g20540,162,0.03011838888888891,0.0,0,0.07430996000000001,0.0,0
XBmRNA33920|XBXL10_1g18459,162,0.03139430246913581,0.0,0,0.0786115,0.0,0
XBmRNA40385|XBXL10_1g21773,305,0.0926146196721312,0.0,0,0.11410879999999998,0.0,0
XBmRNA28269|XBXL10_1g15168,127,0.3154011023622048,0.031496062992125984,4,0.2998370799999999,0.0,0
XBmRNA22286|XBXL10_1g11933,127,0.29709477952755925,0.031496062992125984,4,0.29362674,0.0,0
XBmRNA21462|XBXL10_1g11438,302,0.19334962913907275,0.04304635761589404,8,0.33501224000000007,0.08,2
XBmRNA32202|XBXL10_1g17460,944,0.14789040995762695,0.018008474576271187,10,0.007618419999999999,0.0,0
XBmRNA27409|XBXL10_1g14651,947,0.156596404435058,0.023231256599788808,11,0.008234799999999999,0.0,0
XBmRNA10995|XBXL10_1g5876,82,0.04408597560975609,0.0,0,0.05240062000000001,0.0,0
XBmRNA6112|XBXL10_1g3354,82,0.033625756097560966,0.0,0,0.03912553999999999,0.0,0
XBmRNA80269|XBXL10_1g42691,181,0.42675282872928166,0.36464088397790057,34,0.56629728,0.72,34
XBmRNA74417|XBXL10_1g39485,181,0.40124697237569074,0.32044198895027626,31,0.5418364600000001,0.64,31
XBmRNA18785|XBXL10_1g10051,139,0.04054870503597122,0.02877697841726619,4,0.01042036,0.0,0
XBmRNA13584|XBXL10_1g7232,139,0.028518510791366906,0.014388489208633094,2,0.009965839999999998,0.0,0
XBmRNA51541|XBXL10_1g27474,435,0.16039332413793114,0.009195402298850575,4,0.14394301999999998,0.0,0
XBmRNA47626|XBXL10_1g25519,435,0.15824814022988515,0.009195402298850575,4,0.1413052,0.0,0
XBmRNA17161|XBXL10_1g9189,435,0.16324880229885055,0.016091954022988506,6,0.15896011999999998,0.0,0
XBmRNA45939|XBXL10_1g24571,406,0.3641732068965517,0.3817733990147783,142,0.133706,0.0,0
XBmRNA14369|XBXL10_1g7654,449,0.26856977728285075,0.1091314031180401,15,0.23946678000000002,0.08,4
XBmRNA19361|XBXL10_1g10365,432,0.2803401041666665,0.11342592592592593,12,0.3147881599999999,0.14,5
XBmRNA82596|XBXL10_1g43885,3838,0.18415212167795852,0.053673788431474724,28,0.32763069999999994,0.16,8
XBmRNA77712|XBXL10_1g41176,3838,0.18564151849921984,0.053934340802501306,26,0.3318207799999999,0.16,8
XBmRNA52928|XBXL10_1g28185,354,0.04537997740112994,0.0,0,0.12821656,0.0,0
XBmRNA55897|XBXL10_1g29700,352,0.04394373295454543,0.0,0,0.07946992000000001,0.0,0
XBmRNA64322|XBXL10_1g34105,310,0.05413804516129031,0.0,0,0.05288762000000001,0.0,0
XBmRNA3624|XBXL10_1g2025,586,0.12061763481228659,0.010238907849829351,6,0.24004830000000005,0.0,0
XBmRNA64884|XBXL10_1g34381,553,0.16730076130198926,0.0108499095840868,3,0.04088806,0.0,0
XBmRNA78696|XBXL10_1g41780,679,0.13031877319587626,0.004418262150220913,3,0.07559096000000001,0.0,0
XBmRNA24481|XBXL10_1g12930,500,0.24526768199999982,0.076,13,0.07713540000000002,0.0,0
XBmRNA24511|XBXL10_1g12943,904,0.15184597566371685,0.0022123893805309734,1,0.08862016,0.0,0
XBmRNA81463|XBXL10_1g43329,385,0.49566563636363653,0.44675324675324674,30,0.4751068199999999,0.38,8
XBmRNA76145|XBXL10_1g40475,378,0.5063005925925921,0.43915343915343913,34,0.5530623000000002,0.66,24
XBmRNA21503|XBXL10_1g11454,905,0.4300583060773476,0.46740331491712706,249,0.07315292,0.0,0
XBmRNA69512|XBXL10_1g36857,331,0.3391241752265859,0.11782477341389729,14,0.3404810200000001,0.0,0
XBmRNA62937|XBXL10_1g33358,589,0.13722963497453325,0.001697792869269949,1,0.13797665999999997,0.0,0
XBmRNA58895|XBXL10_1g31130,589,0.13288527164685926,0.001697792869269949,1,0.13987076000000007,0.0,0
XBmRNA24518|XBXL10_1g12949,408,0.18802962254901964,0.04411764705882353,5,0.1507142,0.0,0
XBmRNA16850|XBXL10_1g9057,200,0.18045673999999998,0.01,2,0.0491756,0.0,0
XBmRNA16848|XBXL10_1g9055,401,0.30118199251870353,0.18952618453865336,40,0.05006487999999999,0.0,0
XBmRNA16852|XBXL10_1g9058,407,0.29765969778869805,0.1769041769041769,27,0.05006487999999999,0.0,0
XBmRNA81307|XBXL10_1g43249,231,0.2048400476190476,0.008658008658008658,2,0.18338717999999996,0.0,0
XBmRNA80112|XBXL10_1g42605,499,0.2602558537074147,0.10020040080160321,31,0.1854255,0.02,1
XBmRNA69460|XBXL10_1g36821,286,0.5822925034965034,0.6713286713286714,55,0.82602244,1.0,50
XBmRNA73026|XBXL10_1g38701,283,0.5980304381625436,0.657243816254417,54,0.8578984199999999,1.0,50
XBmRNA40922|XBXL10_1g22020,440,0.23816056818181805,0.13863636363636364,24,0.36375144,0.26,13
XBmRNA36451|XBXL10_1g19706,463,0.2523155097192227,0.16198704103671707,38,0.38702191999999996,0.26,13
XBmRNA25909|XBXL10_1g13630,444,0.262632939189189,0.038288288288288286,11,0.31421504,0.02,1
XBmRNA38967|XBXL10_1g21049,198,0.2523373282828283,0.1111111111111111,14,0.13074532000000003,0.0,0
XBmRNA11667|XBXL10_1g6220,225,0.5493129377777778,0.4622222222222222,97,0.26409994,0.04,2
XBmRNA4361|XBXL10_1g2506,592,0.3378823631756753,0.34459459459459457,62,0.12331402000000001,0.0,0
XBmRNA39921|XBXL10_1g21547,541,0.07548295378927901,0.011090573012939002,3,0.06772444,0.0,0
XBmRNA35147|XBXL10_1g19046,541,0.06901653049907584,0.011090573012939002,3,0.06054080000000002,0.0,0
XBmRNA11715|XBXL10_1g6242,277,0.2411879783393502,0.09747292418772563,11,0.11238681999999998,0.0,0
XBmRNA74580|XBXL10_1g39665,488,0.21142775614754086,0.0389344262295082,16,0.3438501000000001,0.32,16
XBmRNA48743|XBXL10_1g26042,223,0.052077905829596406,0.0,0,0.044490659999999994,0.0,0
XBmRNA50772|XBXL10_1g27112,407,0.2474237002457,0.05405405405405406,11,0.28279588000000005,0.12,4
XBmRNA46819|XBXL10_1g25074,1225,0.3838139453061223,0.2612244897959184,57,0.18371555999999994,0.0,0
XBmRNA41910|XBXL10_1g22503,1223,0.39214015535568203,0.27555192150449714,57,0.21365469999999998,0.0,0
XBmRNA63267|XBXL10_1g33525,288,0.025870559027777785,0.0,0,0.01289046,0.0,0
XBmRNA33539|XBXL10_1g18203,1210,0.37521699586776847,0.28512396694214875,104,0.24309236000000006,0.0,0
XBmRNA28693|XBXL10_1g15364,444,0.2597396238738739,0.036036036036036036,11,0.30165952,0.02,1
XBmRNA32271|XBXL10_1g17509,1114,0.4796894937163369,0.36714542190305205,117,0.27554018,0.02,1
XBmRNA45272|XBXL10_1g24192,1824,0.3302489972587717,0.16776315789473684,38,0.37152627999999993,0.14,7
XBmRNA48684|XBXL10_1g26017,1745,0.32749161260745,0.14383954154727793,44,0.37196275999999984,0.14,7
XBmRNA40281|XBXL10_1g21721,564,0.11942353368794326,0.05319148936170213,23,0.019576820000000005,0.0,0
XBmRNA35609|XBXL10_1g19266,564,0.11385828191489367,0.05851063829787234,23,0.012145379999999997,0.0,0
XBmRNA75241|XBXL10_1g39996,578,0.1550303927335642,0.00865051903114187,5,0.16240847999999997,0.0,0
XBmRNA28496|XBXL10_1g15268,1450,0.30623530758620676,0.23724137931034484,76,0.059683420000000015,0.0,0
XBmRNA26367|XBXL10_1g13870,1450,0.3087514958620691,0.23586206896551723,76,0.059521500000000026,0.0,0
XBmRNA50049|XBXL10_1g26777,252,0.3814108333333333,0.23015873015873015,24,0.2319504800000001,0.2,10
XBmRNA45408|XBXL10_1g24252,469,0.03312747121535181,0.006396588486140725,3,0.010077440000000002,0.0,0
XBmRNA45405|XBXL10_1g24249,471,0.033162749469214436,0.0021231422505307855,1,0.011000919999999999,0.0,0
XBmRNA9157|XBXL10_1g4897,354,0.19141917514124282,0.022598870056497175,8,0.37461664000000006,0.16,8
XBmRNA3884|XBXL10_1g2122,354,0.1995285593220338,0.022598870056497175,8,0.37661154,0.16,8
XBmRNA25951|XBXL10_1g13668,422,0.1081712606635071,0.052132701421800945,11,0.039823380000000005,0.0,0
XBmRNA25949|XBXL10_1g13666,500,0.095374314,0.05,25,0.05054866,0.0,0
XBmRNA10646|XBXL10_1g5677,745,0.414476958389262,0.30604026845637583,137,0.38927031999999995,0.3,6
XBmRNA47453|XBXL10_1g25406,314,0.3588092038216561,0.27388535031847133,31,0.16851930000000004,0.0,0
XBmRNA43598|XBXL10_1g23362,307,0.4234532280130294,0.38436482084690554,55,0.1770687,0.0,0
XBmRNA10085|XBXL10_1g5404,230,0.09309561739130438,0.034782608695652174,8,0.23850544000000007,0.16,8
XBmRNA5101|XBXL10_1g2861,230,0.0683003260869565,0.0,0,0.14062753999999994,0.0,0
XBmRNA28676|XBXL10_1g15349,476,0.07171150000000008,0.0273109243697479,13,0.04222644000000002,0.0,0
XBmRNA12332|XBXL10_1g6587,808,0.3391993440594062,0.19554455445544555,27,0.54287138,0.6,17
XBmRNA46481|XBXL10_1g24915,643,0.3264909082426128,0.24416796267496113,58,0.29034727999999993,0.0,0
XBmRNA82307|XBXL10_1g43723,371,0.11766376280323439,0.03234501347708895,6,0.021549179999999998,0.0,0
XBmRNA11091|XBXL10_1g5920,640,0.17107319062499995,0.0109375,2,0.11156073999999995,0.0,0
XBmRNA12407|XBXL10_1g6616,472,0.1993732987288134,0.0423728813559322,14,0.43843316000000015,0.28,14
XBmRNA17488|XBXL10_1g9362,472,0.2030734427966099,0.0423728813559322,14,0.42615496,0.28,14
XBmRNA29849|XBXL10_1g15971,225,0.16576924444444444,0.07111111111111111,16,0.14819851999999997,0.0,0
XBmRNA24479|XBXL10_1g12929,225,0.15995423111111115,0.05333333333333334,9,0.15195795999999998,0.0,0
XBmRNA75317|XBXL10_1g40042,491,0.08492281059063127,0.04684317718940937,21,0.06723843999999998,0.0,0
XBmRNA3591|XBXL10_1g2002,293,0.5419496040955636,0.5870307167235495,66,0.6772128800000001,1.0,50
XBmRNA41936|XBXL10_1g22519,168,0.16986495833333334,0.0,0,0.22174627999999996,0.0,0
XBmRNA33879|XBXL10_1g18428,163,0.00532031288343558,0.0,0,0.014039099999999995,0.0,0
XBmRNA11648|XBXL10_1g6214,350,0.1630486142857142,0.002857142857142857,1,0.055929379999999994,0.0,0
XBmRNA36371|XBXL10_1g19659,261,0.3017456666666667,0.1839080459770115,24,0.46777668000000006,0.48,24
XBmRNA40879|XBXL10_1g21997,261,0.29261616475095803,0.16475095785440613,24,0.4358566200000001,0.38,14
XBmRNA23594|XBXL10_1g12606,1022,0.13800531604696703,0.053816046966731895,21,0.53347142,0.62,10
XBmRNA20226|XBXL10_1g10748,434,0.10331700000000006,0.0069124423963133645,2,0.10610878,0.0,0
XBmRNA12437|XBXL10_1g6633,604,0.1309395562913906,0.008278145695364239,3,0.07230839999999997,0.0,0
XBmRNA17184|XBXL10_1g9207,373,0.18496082305630024,0.002680965147453083,1,0.11181726000000004,0.0,0
XBmRNA77301|XBXL10_1g40975,368,0.13522863043478264,0.03260869565217391,6,0.09560980000000001,0.0,0
XBmRNA47124|XBXL10_1g25247,222,0.22355670720720722,0.08108108108108109,12,0.1802647200000001,0.1,5
XBmRNA43138|XBXL10_1g23158,222,0.22384044594594577,0.0945945945945946,11,0.22114327999999994,0.2,10
XBmRNA24896|XBXL10_1g13145,347,0.21176520749279573,0.01729106628242075,3,0.30820488000000007,0.02,1
XBmRNA29480|XBXL10_1g15773,351,0.20555108262108296,0.014245014245014245,3,0.3217281000000001,0.02,1
XBmRNA36009|XBXL10_1g19481,365,0.19100497260273958,0.0273972602739726,2,0.26585573999999995,0.16,2
XBmRNA80884|XBXL10_1g43025,491,0.074318313645621,0.038696537678207736,19,0.060248800000000005,0.0,0
XBmRNA59913|XBXL10_1g31723,375,0.2003559679999999,0.018666666666666668,6,0.09786238000000001,0.0,0
XBmRNA69760|XBXL10_1g36988,100,0.24921757999999986,0.0,0,0.25531792,0.0,0
XBmRNA9775|XBXL10_1g5255,383,0.2523402689295039,0.031331592689295036,5,0.22279261999999997,0.0,0
XBmRNA80716|XBXL10_1g42947,313,0.6667362683706058,0.8306709265175719,110,0.5164723200000001,0.56,16
XBmRNA75098|XBXL10_1g39940,310,0.6631125032258064,0.8064516129032258,111,0.5099944999999999,0.46,16
XBmRNA15116|XBXL10_1g7994,804,0.4501149291044779,0.35199004975124376,227,0.8827336799999999,1.0,50
XBmRNA11924|XBXL10_1g6347,478,0.21691610251046028,0.08158995815899582,35,0.07926864,0.0,0
XBmRNA35354|XBXL10_1g19124,1006,0.29441349005964207,0.21769383697813122,176,0.30677868,0.12,6
XBmRNA40081|XBXL10_1g21605,1009,0.293903804757185,0.19326065411298315,71,0.32419565999999994,0.14,6
XBmRNA39600|XBXL10_1g21398,531,0.08583385122410539,0.0847457627118644,35,0.57563424,0.7,35
XBmRNA34740|XBXL10_1g18844,531,0.08472489077212801,0.08097928436911488,35,0.5676459,0.7,35
XBmRNA70159|XBXL10_1g37187,871,0.5285588932261767,0.5487944890929966,113,0.38880736000000005,0.12,4
XBmRNA48047|XBXL10_1g25713,264,0.26927104166666666,0.23863636363636365,45,0.14018947999999998,0.02,1
XBmRNA20031|XBXL10_1g10662,802,0.4508487306733163,0.36159600997506236,178,0.9110149600000002,1.0,50
XBmRNA5135|XBXL10_1g2876,258,0.3915074806201547,0.2558139534883721,23,0.5557239199999999,0.46,23
XBmRNA45442|XBXL10_1g24265,834,0.2366209292565951,0.0671462829736211,19,0.40012327999999997,0.32,16
XBmRNA39283|XBXL10_1g21220,485,0.40929752577319584,0.3030927835051546,61,0.4026533399999998,0.18,9
XBmRNA34301|XBXL10_1g18644,487,0.41486357289527726,0.32854209445585214,60,0.5033314600000002,0.42,21
XBmRNA31750|XBXL10_1g17129,434,0.32493492396313367,0.2672811059907834,110,0.16877854000000003,0.08,4
XBmRNA78861|XBXL10_1g41894,703,0.7847708833570398,0.9132290184921764,517,0.50660702,0.54,9
XBmRNA83211|XBXL10_1g44270,683,0.7911386866764255,0.9355783308931186,523,0.5740467399999999,0.8,24
XBmRNA48516|XBXL10_1g25935,322,0.019193593167701858,0.0,0,0.03744977999999999,0.0,0
XBmRNA15339|XBXL10_1g8107,434,0.11290575576036867,0.020737327188940093,4,0.08379104000000001,0.0,0
XBmRNA17511|XBXL10_1g9383,240,0.06033580000000003,0.0,0,0.10224996000000004,0.0,0
XBmRNA83052|XBXL10_1g44168,287,0.19670295470383264,0.013937282229965157,2,0.10457446000000002,0.0,0
XBmRNA2265|XBXL10_1g1352,293,0.45626134129692864,0.3515358361774744,40,0.38600594000000016,0.18,7
XBmRNA54625|XBXL10_1g29038,764,0.40863972905759105,0.3782722513089005,205,0.07032288000000002,0.0,0
XBmRNA50924|XBXL10_1g27203,764,0.42151052617801016,0.39659685863874344,272,0.07275407999999997,0.0,0
XBmRNA11761|XBXL10_1g6265,158,0.020357791139240515,0.0,0,0.024460460000000007,0.0,0
XBmRNA17010|XBXL10_1g9137,158,0.019883689873417716,0.0,0,0.0241502,0.0,0
XBmRNA15868|XBXL10_1g8377,307,0.41523032247557046,0.4527687296416938,62,0.4276741399999999,0.46,17
XBmRNA78568|XBXL10_1g41698,202,0.15556023267326735,0.0,0,0.22895151999999996,0.0,0
XBmRNA13254|XBXL10_1g7079,241,0.2739360539419087,0.0,0,0.1936096,0.0,0
XBmRNA20611|XBXL10_1g10953,302,0.4503257880794705,0.5,57,0.55668302,0.7,35
XBmRNA10468|XBXL10_1g5583,209,0.12280844976076558,0.06220095693779904,9,0.16747850000000003,0.08,4
XBmRNA51238|XBXL10_1g27339,795,0.2633484440251573,0.08050314465408805,22,0.33691324,0.12,3
XBmRNA60075|XBXL10_1g31830,549,0.4218917522768669,0.3333333333333333,86,0.25277418000000007,0.06,3
XBmRNA44201|XBXL10_1g23686,242,0.5308527851239668,0.7272727272727273,57,0.5718075200000002,0.84,27
XBmRNA47806|XBXL10_1g25601,1109,0.4326289720468888,0.4697926059513075,113,0.5831147800000002,0.88,27
XBmRNA73660|XBXL10_1g39050,411,0.5468528467153287,0.5669099756690997,135,0.28992882000000003,0.02,1
XBgroup18,128,0.3940779296875001,0.3046875,17,0.5368252199999999,0.7,17
XBgroup19,128,0.35127340625000003,0.171875,17,0.4804968200000001,0.44,17
XBmRNA29913|XBXL10_1g15998,122,0.17569753278688532,0.0,0,0.1653586,0.0,0
XBmRNA24385|XBXL10_1g12894,122,0.19437144262295075,0.0,0,0.18038919999999994,0.0,0
XBmRNA60510|XBXL10_1g32114,122,0.1642965655737705,0.0,0,0.16388937999999997,0.0,0
XBmRNA57221|XBXL10_1g30374,819,0.2500160451770453,0.14407814407814407,36,0.21521008000000005,0.0,0
XBmRNA61600|XBXL10_1g32628,819,0.2454059145299145,0.1391941391941392,36,0.2014339599999999,0.0,0
XBmRNA48091|XBXL10_1g25733,175,0.1391698971428571,0.0,0,0.20705223999999992,0.0,0
XBmRNA68297|XBXL10_1g36095,1669,0.272868577591371,0.15817855002995806,41,0.4937363000000001,0.46,23
XBmRNA42104|XBXL10_1g22590,965,0.22398778549222764,0.16269430051813472,42,0.23391049999999997,0.0,0
XBmRNA13749|XBXL10_1g7305,483,0.09396011180124215,0.026915113871635612,8,0.44802624,0.26,8
XBmRNA18881|XBXL10_1g10110,477,0.09547867295597472,0.03773584905660377,8,0.48175115999999996,0.36,8
XBmRNA46183|XBXL10_1g24740,235,0.1639911531914895,0.1148936170212766,23,0.17572207999999997,0.06,3
XBmRNA30470|XBXL10_1g16230,1020,0.1390057843137256,0.045098039215686274,24,0.52652732,0.5,24
XBmRNA66737|XBXL10_1g35360,433,0.48336625173210174,0.3810623556581986,49,0.8582602999999999,0.98,49
XBmRNA72188|XBXL10_1g38212,434,0.47780993548387146,0.3709677419354839,49,0.8499921599999999,0.98,49
XBmRNA33605|XBXL10_1g18233,436,0.2204248371559635,0.12385321100917432,48,0.13702766,0.0,0
XBmRNA37897|XBXL10_1g20612,437,0.21594399313501186,0.11670480549199085,47,0.16196468,0.0,0
XBmRNA42217|XBXL10_1g22648,142,0.6122160140845071,0.795774647887324,103,0.68090814,1.0,50
XBmRNA46558|XBXL10_1g24956,141,0.6318657375886525,0.8297872340425532,102,0.7204746000000003,1.0,50
XBmRNA67651|XBXL10_1g35811,891,0.4177692906846237,0.39281705948372614,63,0.14805922000000002,0.0,0
XBmRNA70486|XBXL10_1g37339,880,0.4290906284090899,0.41704545454545455,62,0.15970424000000003,0.0,0
XBmRNA52268|XBXL10_1g27828,1332,0.22798974774774772,0.07882882882882883,31,0.13629722,0.0,0
XBmRNA82524|XBXL10_1g43848,803,0.3200105180572851,0.24408468244084683,57,0.0229385,0.0,0
XBmRNA77623|XBXL10_1g41140,803,0.32306460398505593,0.261519302615193,59,0.02234194,0.0,0
XBmRNA60399|XBXL10_1g32026,357,0.02443751260504202,0.0,0,0.049460459999999984,0.0,0
XBmRNA59477|XBXL10_1g31465,529,0.3585755066162568,0.2003780718336484,22,0.06969351999999997,0.0,0
XBmRNA42173|XBXL10_1g22629,806,0.3327549801488827,0.25806451612903225,111,0.16900811999999998,0.0,0
XBmRNA64846|XBXL10_1g34367,338,0.10048360946745559,0.0029585798816568047,1,0.05020733999999998,0.0,0
XBmRNA36553|XBXL10_1g19761,503,0.28445349701789274,0.1848906560636183,70,0.02651136,0.0,0
XBmRNA18124|XBXL10_1g9702,1172,0.292679825085324,0.16552901023890784,43,0.25617278,0.0,0
XBmRNA35189|XBXL10_1g19063,131,0.005473801526717559,0.0,0,0.0021575400000000008,0.0,0
XBgroup20,131,0.007035030534351147,0.0,0,0.0023344599999999996,0.0,0
XBmRNA39961|XBXL10_1g21563,131,0.0058328854961832086,0.0,0,0.002261480000000001,0.0,0
XBmRNA33551|XBXL10_1g18210,660,0.19715759242424233,0.01818181818181818,7,0.16083191999999996,0.0,0
XBmRNA56981|XBXL10_1g30266,429,0.18685065268065248,0.002331002331002331,1,0.24184932,0.0,0
XBmRNA47975|XBXL10_1g25667,171,0.15502970175438596,0.04093567251461988,7,0.12101445999999999,0.0,0
XBmRNA44412|XBXL10_1g23775,150,0.19307331333333322,0.07333333333333333,11,0.14754497999999994,0.0,0
XBmRNA76553|XBXL10_1g40658,393,0.09042478117048343,0.007633587786259542,3,0.06789722,0.0,0
XBmRNA81820|XBXL10_1g43484,393,0.09126351908396949,0.02544529262086514,8,0.06557042,0.0,0
XBmRNA74244|XBXL10_1g39390,917,0.30197943620501644,0.27699018538713194,151,0.16202338000000002,0.0,0
XBmRNA80116|XBXL10_1g42608,921,0.2886908262757874,0.255157437567861,132,0.17497554,0.0,0
XBmRNA1368|XBXL10_1g910,449,0.16014695991091316,0.051224944320712694,14,0.22384766000000003,0.14,7
XBmRNA55240|XBXL10_1g29391,344,0.3444006976744188,0.20348837209302326,23,0.17377417999999994,0.0,0
XBmRNA12755|XBXL10_1g6821,391,0.20300732225063928,0.06905370843989769,10,0.1575164,0.0,0
XBmRNA45177|XBXL10_1g24153,986,0.25530500101419873,0.11663286004056796,26,0.09342368000000001,0.0,0
XBmRNA48609|XBXL10_1g25987,986,0.25628204158215023,0.11663286004056796,26,0.09757555999999999,0.0,0
XBmRNA1133|XBXL10_1g795,706,0.2589229660056663,0.22521246458923513,105,0.5066461200000001,0.58,9
XBmRNA6899|XBXL10_1g3781,714,0.27635929971988804,0.2703081232492997,112,0.5562694800000002,0.88,25
XBmRNA1095|XBXL10_1g777,563,0.2043956554174066,0.0763765541740675,37,0.09582108,0.0,0
XBmRNA6878|XBXL10_1g3769,559,0.21341937030411434,0.07513416815742398,37,0.13389336,0.0,0
XBmRNA41672|XBXL10_1g22382,1826,0.3747794501642948,0.15553121577217963,19,0.37767558,0.12,3
XBmRNA57835|XBXL10_1g30667,104,0.19583893269230762,0.028846153846153848,3,0.23820623999999996,0.06,3
XBmRNA18477|XBXL10_1g9888,305,0.08025708196721315,0.0,0,0.17169232,0.0,0
XBmRNA13048|XBXL10_1g6971,314,0.087424898089172,0.0,0,0.16288794000000004,0.0,0
XBmRNA5446|XBXL10_1g3026,252,0.4478298690476187,0.2976190476190476,72,0.2999832999999999,0.0,0
XBmRNA69043|XBXL10_1g36578,215,0.5685150372093027,0.5302325581395348,65,0.5026307000000001,0.46,12
XBmRNA51526|XBXL10_1g27467,672,0.3537529568452387,0.2261904761904762,33,0.15426623999999997,0.0,0
XBmRNA76944|XBXL10_1g40829,625,0.36246289439999957,0.1792,35,0.21627584000000002,0.0,0
XBmRNA57897|XBXL10_1g30686,1000,0.31363524799999987,0.115,22,0.18960053999999998,0.0,0
XBmRNA27866|XBXL10_1g14974,423,0.18771514657210417,0.07092198581560284,20,0.10749736000000003,0.0,0
XBmRNA21410|XBXL10_1g11404,423,0.19148852245862893,0.09219858156028368,32,0.10691996,0.0,0
XBmRNA8763|XBXL10_1g4712,924,0.533658057359307,0.6439393939393939,166,0.17203323999999995,0.0,0
XBmRNA73946|XBXL10_1g39230,1822,0.1605465922063667,0.10098792535675083,38,0.4516185600000003,0.3,13
XBmRNA59817|XBXL10_1g31677,187,0.10462743315508015,0.0,0,0.2357188199999999,0.0,0
XBmRNA59287|XBXL10_1g31352,189,0.31709585185185185,0.021164021164021163,3,0.31688817999999996,0.0,0
XBmRNA45974|XBXL10_1g24590,560,0.19897856071428563,0.007142857142857143,3,0.21756647999999998,0.0,0
XBmRNA73090|XBXL10_1g38746,660,0.10281827727272713,0.015151515151515152,9,0.3755431600000001,0.18,9
XBmRNA57007|XBXL10_1g30281,434,0.18770210138248838,0.01152073732718894,4,0.18346136,0.0,0
XBmRNA60700|XBXL10_1g32212,385,0.5047478909090911,0.4961038961038961,125,0.37725072,0.22,9
XBmRNA64091|XBXL10_1g33979,392,0.5335467474489792,0.5357142857142857,134,0.46013034,0.32,16
XBmRNA51259|XBXL10_1g27343,1034,0.18264684526112202,0.008704061895551257,4,0.13307423999999998,0.0,0
XBmRNA56613|XBXL10_1g30069,1007,0.3917799354518362,0.30486593843098314,64,0.5911833000000002,0.6,17
XBmRNA61127|XBXL10_1g32403,996,0.4110507489959834,0.35943775100401604,152,0.68797862,0.78,20
XBmRNA79764|XBXL10_1g42437,1823,0.16374672188699949,0.1267142073505211,67,0.4172911599999999,0.3,13
XBmRNA39790|XBXL10_1g21491,285,0.23353710877193018,0.02456140350877193,4,0.20381981999999998,0.0,0
XBmRNA34991|XBXL10_1g18975,284,0.22055361619718308,0.03169014084507042,5,0.15304405999999995,0.0,0
XBmRNA17000|XBXL10_1g9132,500,0.3488949459999999,0.256,38,0.07119720000000002,0.0,0
XBmRNA16999|XBXL10_1g9131,499,0.30179077955911837,0.22244488977955912,39,0.10627465999999997,0.0,0
XBmRNA71528|XBXL10_1g37830,587,0.1002868211243612,0.005110732538330494,3,0.014628560000000002,0.0,0
XBmRNA19531|XBXL10_1g10448,162,0.4096440061728394,0.22839506172839505,24,0.3167874,0.16,8
XBmRNA60721|XBXL10_1g32231,390,0.25543137692307716,0.1076923076923077,14,0.2942308,0.06,3
XBmRNA5546|XBXL10_1g3067,282,0.6008977659574468,0.5602836879432624,116,0.36105567999999993,0.02,1
XBmRNA2583|XBXL10_1g1481,737,0.16804643554952503,0.05834464043419267,29,0.09324777999999999,0.0,0
XBmRNA48942|XBXL10_1g26163,1761,0.3235447745599085,0.2578080636002271,112,0.2462417,0.0,0
XBmRNA67798|XBXL10_1g35888,809,0.1892457070457356,0.06056860321384425,33,0.028910759999999994,0.0,0
XBmRNA22278|XBXL10_1g11929,1415,0.3462360636042399,0.2275618374558304,39,0.24235892000000006,0.0,0
XBmRNA66107|XBXL10_1g34989,329,0.11562841337386022,0.00303951367781155,1,0.1319729,0.0,0
XBmRNA10763|XBXL10_1g5758,1086,0.16178462707182337,0.019337016574585635,15,0.17699442,0.0,0
XBmRNA5836|XBXL10_1g3223,1086,0.16145294014732994,0.011049723756906077,6,0.18363542000000002,0.0,0
